"head__totalCount","head__numOfRows","head__pageNo","head__type","head__RESULT__resultCode","head__RESULT__resultMsg","row__restSeqNo","row__year","row__areaCd","row__equptype","row__restname","row__restaddr","row__creDttm","row__updtDttm","row__useYn","row__areaNm","row__operBeginDe","row__operEndDe","row__ar","row__usePsblNmpr","row__colrHoldElefn","row__colrHoldArcndtn","row__chckMatterNightOpnAt","row__chckMatterWkendHdayOpnAt","row__chckMatterStayngPsblAt","row__rm","row__dtlAdres","row__mngdpt_cd","row__mngdptCd","row__xcord","row__ycord","row__la","row__lo"
"","","","","","","41590116","2023","4159025900","001","상신4리 경로당","경기도 화성시 향남읍 서해로535번길 33-1","2021-03-10 10:33:42","2023-08-03 17:24:49","Y","경기도 화성시 향남읍","20190701","20190930","96","23","1","1","Y","Y","N","null","87-19","5530366","031-5189-2346","0E-8","0E-8","37.11199790","126.89904670"
"","","","","","","41590117","2023","4159025900","001","상신6리 경로당","경기도 화성시 향남읍신광길 22-3","2021-03-10 10:33:42","2023-08-03 17:24:49","Y","경기도 화성시 향남읍","20190701","20190930","67","16","2","2","Y","Y","N","null","598-43","5530366","031-5189-2346","0E-8","0E-8","37.10427300","126.90363610"
"","","","","","","41590118","2023","4159025900","001","언덕마을18단지 경로당(상신11리)","경기도 화성시 향남읍 상신하길로 35","2021-03-10 10:33:42","2023-08-03 17:24:49","Y","경기도 화성시 향남읍","20190701","20190930","260","65","2","3","Y","Y","N","null","1331-0","5530366","031-5189-2346","0E-8","0E-8","37.09745590","126.89632110"
"","","","","","","1147000529","2023","1147064000","001","수정(아)경로당","서울특별시 양천구 신정동 신정로13길 35 , 경로당 (신정동, 수정아파트)","2021-06-07 14:37:58","2023-07-21 13:14:49","Y","서울특별시 양천구 신정3동","20220520","20220930","50","20","3","2","null","Y","null","null","733-31 수정아파트 수정(아)경로당","3140224","null","0E-8","0E-8","37.51250000","126.84200000"
"","","","","","","1147000530","2023","1147064000","001","신트리1단지아파트 경로당","서울특별시 양천구 신정동 신정로 293 , 경로당 (신정동, 신트리1단지아파트)","2021-06-07 14:37:58","2023-07-21 13:16:47","Y","서울특별시 양천구 신정3동","20220520","20220930","182","30","3","1","null","Y","null","null","1259 신트리1단지아파트 신트리1단지아파트 경로당","3140224","null","0E-8","0E-8","37.51390000","126.85430000"
"","","","","","","1147000531","2023","1147064000","001","신트리2단지아파트 경로당","서울특별시 양천구 신정동 신정로 275 , 경로당 (신정동, 신트리2단지아파트)","2021-06-07 14:37:58","2023-07-21 13:21:06","Y","서울특별시 양천구 신정3동","20220520","20220930","127","30","3","2","null","Y","null","null","1258 신트리2단지아파트 신트리2단지아파트 경로당","3140224","null","0E-8","0E-8","37.51300000","126.85250000"
"","","","","","","1147000532","2023","1147064000","001","신트리4단지아파트 경로당","서울특별시 양천구 신정동 신정로 260 , 경로당 (신정동, 신트리4단지아파트)","2021-06-07 14:37:58","2023-07-21 13:22:09","Y","서울특별시 양천구 신정3동","20220520","20220930","138","30","5","2","null","Y","null","null","1277 신트리4단지아파트 경로당","3140224","null","0E-8","0E-8","37.51130000","126.85080000"
"","","","","","","41590106","2023","4159025600","001","운평4리 경로당","경기도 화성시 우정읍 발라곳1길 28","2021-03-10 10:33:42","2023-08-03 17:24:49","Y","경기도 화성시 우정읍","20190515","20191015","184","21","1","1","N","N","N","null","523-5","5530366","031-5189-2346","0E-8","0E-8","37.07545930","126.77247360"
"","","","","","","41590107","2023","4159025600","001","원안1리 경로당","경기도 화성시 우정읍 원안길 58","2021-03-10 10:33:42","2023-08-03 17:24:49","Y","경기도 화성시 우정읍","20190515","20191015","157","34","1","1","N","N","N","null","446-0","5530366","031-5189-2346","0E-8","0E-8","37.10559100","126.77675770"
"","","","","","","41590108","2023","4159025600","001","호곡2리 경로당","경기도 화성시 우정읍 안두미2길 14-2","2021-03-10 10:33:42","2023-08-03 17:24:49","Y","경기도 화성시 우정읍","20190515","20191015","68","39","1","1","N","N","N","null","393-4","5530366","031-5189-2346","0E-8","0E-8","37.11884710","126.77861480"
"","","","","","","46810069","2023","4681032000","001","월궁경로당","전라남도 강진군 칠량면월궁길 2","2021-03-10 10:43:16","2023-07-12 05:02:00","Y","전라남도 강진군 칠량면","20230520","20230930","60","15","2","1","Y","Y","N","null","856-24","4920039","061-430-3934","0E-8","0E-8","34.56393700","126.80066100"
"","","","","","","46810070","2023","4681032000","001","운산경로당","전라남도 강진군 칠량면영동1길 114","2021-03-10 10:43:16","2023-07-12 05:02:00","Y","전라남도 강진군 칠량면","20230520","20230930","66","16","2","1","Y","Y","N","null","453-3","4920039","061-430-3934","0E-8","0E-8","34.57368700","126.81039400"
"","","","","","","41590234","2023","4159031000","001","어천1리 경로당","경기도 화성시 매송면 매송로36번길 33","2021-03-10 10:33:42","2023-08-07 11:16:07","Y","경기도 화성시 매송면","20190515","20191015","85","21","1","1","null","Y","null","null","354-3","5530366","031-5189-2346","0E-8","0E-8","37.25388910","126.91041080"
"","","","","","","46820486","2023","4682042000","001","일정경로당","전라남도 해남군 문내면 일정길 188 , 일정마을회관","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 문내면","20230520","20230930","83","20","4","1","Y","Y","N","null","석교리 356-3 일정마을회관","4930110","061-530-5827","0E-8","0E-8","34.59479910","126.31095700"
"","","","","","","46820487","2023","4682042000","001","목삼경로당","전라남도 해남군 문내면 목삼길 1 , 목삼마을회관","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 문내면","20230520","20230930","77","19","3","1","Y","Y","N","null","석교리 108-4 목삼마을회관","4930110","061-530-5827","0E-8","0E-8","34.61773330","126.36971400"
"","","","","","","46820488","2023","4682042000","001","송정경로당","전라남도 해남군 문내면 진등길 31 , 송정마을회관","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 문내면","20230520","20230930","67","16","3","1","Y","Y","N","null","석교리 1810-20 송정마을회관","4930110","061-530-5827","0E-8","0E-8","34.59941070","126.35710150"
"","","","","","","46820489","2023","4682042000","001","동외경로당","전라남도 해남군 문내면 우수영안길 5-1, 동외리마을회관","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 문내면","20230520","20230930","76","19","3","1","Y","Y","N","null","동외리 890-9 동외리마을회관","4930110","061-530-5827","0E-8","0E-8","34.59748770","126.31166700"
"","","","","","","41480032","2023","4148025300","001","파주3리 마을회관","경기도 파주시 파주읍우계로53번길 27","2021-04-29 15:43:35","2023-08-02 13:19:32","Y","경기도 파주시 파주읍","20210607","20210930","27","7","2","1","N","Y","N","null","456-4","4060463","031-940-4119","0E-8","0E-8","37.83242170","126.81613710"
"","","","","","","46820431","2023","4682040000","001","삼호경로당","전라남도 해남군 황산면 삼호길 54","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 황산면","20230520","20230930","74","18","0","1","N","Y","N","null","옥동리 206-4","4930110","061-530-5827","0E-8","0E-8","34.56840450","126.36526350"
"","","","","","","46810067","2023","4681032000","001","영동경로당","전라남도 강진군 칠량면영동안길 23","2021-03-10 10:43:16","2023-07-12 05:02:00","Y","전라남도 강진군 칠량면","20230520","20230930","60","15","2","1","Y","Y","N","null","1085-3","4920032","061-430-3934","0E-8","0E-8","34.57159900","126.80152100"
"","","","","","","46810068","2023","4681032000","001","강동경로당","전라남도 강진군 칠량면칠량로 68-4","2021-03-10 10:43:16","2023-07-12 05:02:00","Y","전라남도 강진군 칠량면","20230520","20230930","66","16","2","1","Y","Y","N","null","1137-10","4920039","061-430-3934","0E-8","0E-8","34.57284900","126.79850600"
"","","","","","","41590115","2023","4159025900","001","상신2리 경로당","경기도 화성시 향남읍 장안로 895","2021-03-10 10:33:42","2023-08-03 17:24:49","Y","경기도 화성시 향남읍","20190701","20190930","152","38","0","1","Y","Y","N","null","944-0","5530366","031-5189-2346","0E-8","0E-8","37.09506220","126.89473600"
"","","","","","","1147000537","2023","1147064000","001","푸른마을 2단지아파트 경로당","서울특별시 양천구 신정동 신정로7길 76 , 경로당 (신정동, 푸른마을2단지아파트)","2021-06-07 14:37:58","2023-07-21 13:35:52","Y","서울특별시 양천구 신정3동","20220520","20220930","60","15","3","1","null","Y","null","null","1281 푸른마을 2단지아파트 푸른마을 2단지아파트 경로당","3140224","null","0E-8","0E-8","37.51350000","126.83520000"
"","","","","","","46810065","2023","4681032000","004","칠량보건지소","전라남도 강진군 칠량면칠량로 74","2021-03-10 10:43:16","2023-07-12 05:02:00","Y","전라남도 강진군 칠량면","20230520","20230930","165","41","2","1","Y","N","N","null","1137-20","4920039","061-430-3934","0E-8","0E-8","34.57212200","126.79907140"
"","","","","","","46810066","2023","4681032000","004","단월보건지소","전라남도 강진군 칠량면치산길 7","2021-03-10 10:43:16","2023-07-12 05:02:00","Y","전라남도 강진군 칠량면","20230520","20230930","130","32","2","1","Y","N","N","null","674-1","4920039","061-430-3934","0E-8","0E-8","34.56368100","126.83950100"
"","","","","","","46820432","2023","4682040000","001","성만경로당","전라남도 해남군 황산면 성만큰길 121","2021-04-19 23:59:21","2023-05-20 16:21:06","Y","전라남도 해남군 황산면","20230520","20230930","69","17","2","2","N","Y","N","null","관춘리 산 83-16","4930110","061-530-5827","0E-8","0E-8","34.59553500","126.37420700"
"","","","","","","41590232","2023","4159026200","001","남양뉴타운LH10단지아파트 경로당(남양23리)","경기도 화성시 남양읍남양로786번길 15","2021-03-10 10:33:42","2023-08-03 17:24:50","Y","경기도 화성시 남양읍","20200720","20200930","188","47","1","1","N","N","N","null","2218-0","5530366","031-5189-2346","0E-8","0E-8","37.20682640","126.83475310"
"","","","","","","41590233","2023","4159031000","001","야목2리 경로당","경기도 화성시 야목동길 7-3","2021-03-10 10:33:42","2023-08-07 11:15:12","Y","경기도 화성시 매송면","20190515","20191015","142","35","1","2","null","Y","null","null","451-8","5530366","031-5189-2346","0E-8","0E-8","37.26501300","126.88000200"
"","","","","","","4678000852","2023","4678032000","003","춘정마을회관","전라남도 보성군 미력면 미력춘정길 62","2023-05-08 10:11:39","2023-05-20 16:18:05","Y","전라남도 보성군 미력면","20230520","20230930","80","21","0","2","Y","Y","N","null","483-4","4890039","061-850-5563","0E-8","0E-8","34.81920940","127.10020510"
"","","","","","","4678000849","2023","4678031000","003","용호1구경로당","전라남도 보성군 노동면 묘동길 38","2023-05-08 09:38:11","2023-05-20 16:18:05","Y","전라남도 보성군 노동면","20230520","20230930","79","23","3","1","N","N","N","null","143-1","4890038","061-850-5563","0E-8","0E-8","34.81265600","127.05470950"
"","","","","","","4678000851","2023","4678032000","003","은곡경로당","전라남도 보성군 미력면 미력은곡길 21","2023-05-08 10:04:21","2023-05-20 16:18:05","Y","전라남도 보성군 미력면","20230520","20230930","78","12","0","1","Y","Y","N","null","202-0","4890039","061-850-5563","0E-8","0E-8","34.84143760","127.09996910"
"","","","","","","47900270","2023","4790033000","001","금곡2리지경터경로당","경상북도 예천군 은풍면 어림성길 243","2021-03-10 18:10:16","2023-07-14 18:56:45","Y","경상북도 예천군 하리면","20230520","20230930","83","20","1","1","Y","Y","N","null","472-0","5230088","054-650-6332","0E-8","0E-8","36.73667300","128.41716640"
"","","","","","","41590271","2023","4159032000","001","남전2리 경로당","경기도 화성시 비봉면 남이로 134","2021-03-10 10:33:42","2023-08-07 14:27:48","Y","경기도 화성시 비봉면","20190515","20191015","105","30","2","1","Y","null","null","null","413-0","5530366","031-5189-2346","940739.55686000","1916396.02371900","37.24455230","126.83183130"
"","","","","","","41590272","2023","4159032000","001","유포1리 경로당","경기도 화성시 비봉면 남이로 241-5","2021-03-10 10:33:42","2023-08-03 17:24:50","Y","경기도 화성시 비봉면","20190515","20191015","95","33","2","1","Y","N","N","null","306-1","5530366","031-5189-2346","0E-8","0E-8","37.24798510","126.84092760"
"","","","","","","41590273","2023","4159033000","001","두곡3리 경로당","경기도 화성시 마도면 두곡서길 29","2021-03-10 10:33:42","2023-08-07 09:57:01","Y","경기도 화성시 마도면","20190701","20190930","59","14","0","2","N","N","N","null","325-1","5530366","031-5189-2346","0E-8","0E-8","37.20557220","126.77736500"
"","","","","","","41590274","2023","4159033000","001","슬항3리 경로당","경기도 화성시 마도면 화성로 671-10","2021-03-10 10:33:42","2023-08-07 09:57:01","Y","경기도 화성시 마도면","20190701","20190930","65","16","1","1","N","N","N","null","214-1","5530366","031-5189-2346","0E-8","0E-8","37.21025130","126.76372540"
"","","","","","","41590275","2023","4159033000","001","고모2리경로당","경기도 화성시 마도면 마도서길 12","2021-03-10 10:33:42","2023-08-07 09:57:01","Y","경기도 화성시 마도면","20190515","20191015","163","30","6","1","N","N","N","null","고모리491-1외 1","5530366","031-5189-2346","0E-8","0E-8","37.17222850","126.74425700"
"","","","","","","41590276","2023","4159033000","001","금당2리경로당","경기도 화성시 마도면 금당길 77","2021-03-10 10:33:42","2023-08-07 09:57:01","Y","경기도 화성시 마도면","20190515","20191015","161","45","1","2","N","N","N","null","금당2리 460-3","5530366","031-5189-2346","0E-8","0E-8","37.18360260","126.74705310"
"","","","","","","41590230","2023","4159031000","001","원평4리 경로당","경기도 화성시 매송면화성로2397번길 15","2021-03-10 10:33:42","2023-08-07 11:14:46","Y","경기도 화성시 매송면","20190515","20191015","64","16","1","2","null","Y","null","null","77-12","5530366","031-5189-2346","0E-8","0E-8","37.25014680","126.92786860"
"","","","","","","41590231","2023","4159026200","002","화성시 서부노인복지관 (휴게실4층)","경기도 화성시 남양읍 시청로 155","2021-03-10 10:33:42","2023-08-03 17:24:50","Y","경기도 화성시 남양읍","20190701","20190930","60","20","1","2","N","N","N","null","2147-0","5530366","031-5189-2346","0E-8","0E-8","37.19878350","126.82873780"
